Date,Precio_cierre,Ticker
2024-04-12,60.970001220703125,"ADM"
2024-04-15,60.52000045776367,"ADM"
2024-04-16,60.27000045776367,"ADM"
2024-04-17,60.41999816894531,"ADM"
2024-04-18,61.720001220703125,"ADM"
2024-04-19,62.599998474121094,"ADM"
2024-04-22,62.5,"ADM"
2024-04-23,61.790000915527344,"ADM"
2024-04-24,61.560001373291016,"ADM"
2024-04-25,61.0,"ADM"
2024-04-26,60.099998474121094,"ADM"
2024-04-29,60.689998626708984,"ADM"
2024-04-30,58.65999984741211,"ADM"
2024-05-01,58.369998931884766,"ADM"
2024-05-02,59.349998474121094,"ADM"
2024-05-03,59.16999816894531,"ADM"
2024-05-06,60.189998626708984,"ADM"
2024-05-07,61.59000015258789,"ADM"
2024-05-08,62.029998779296875,"ADM"
2024-05-09,62.439998626708984,"ADM"
2024-05-10,62.97999954223633,"ADM"
2024-05-13,62.630001068115234,"ADM"
2024-05-14,61.66999816894531,"ADM"
2024-05-15,60.08000183105469,"ADM"
2024-05-16,61.59000015258789,"ADM"
2024-05-17,61.619998931884766,"ADM"
2024-05-20,60.869998931884766,"ADM"
2024-05-21,61.27000045776367,"ADM"
2024-05-22,61.900001525878906,"ADM"
2024-05-23,60.720001220703125,"ADM"
2024-05-24,60.4900016784668,"ADM"
2024-05-28,60.88999938964844,"ADM"
2024-05-29,60.029998779296875,"ADM"
2024-05-30,60.13999938964844,"ADM"
2024-05-31,62.439998626708984,"ADM"
2024-06-03,61.9900016784668,"ADM"
2024-06-04,61.81999969482422,"ADM"
2024-06-05,61.06999969482422,"ADM"
2024-06-06,61.16999816894531,"ADM"
2024-06-07,61.27000045776367,"ADM"
2024-06-10,61.95000076293945,"ADM"
2024-06-11,61.4900016784668,"ADM"
2024-06-12,60.470001220703125,"ADM"
2024-06-13,60.72999954223633,"ADM"
2024-06-14,59.5,"ADM"
2024-06-17,60.15999984741211,"ADM"
2024-06-18,59.90999984741211,"ADM"
2024-06-20,61.0099983215332,"ADM"
2024-06-21,61.349998474121094,"ADM"
2024-06-24,62.130001068115234,"ADM"
2024-06-25,60.650001525878906,"ADM"
2024-06-26,60.66999816894531,"ADM"
2024-06-27,60.61000061035156,"ADM"
2024-06-28,60.45000076293945,"ADM"
2024-04-01,502.0899963378906,"ADBE"
2024-04-02,499.2099914550781,"ADBE"
2024-04-03,497.010009765625,"ADBE"
2024-04-04,487.1099853515625,"ADBE"
2024-04-05,485.1199951171875,"ADBE"
2024-04-08,484.2799987792969,"ADBE"
2024-04-09,492.54998779296875,"ADBE"
2024-04-10,487.2200012207031,"ADBE"
2024-04-11,484.2799987792969,"ADBE"
2024-04-12,474.0899963378906,"ADBE"
2024-04-15,470.1000061035156,"ADBE"
2024-04-16,476.2200012207031,"ADBE"
2024-04-17,474.45001220703125,"ADBE"
2024-04-18,473.17999267578125,"ADBE"
2024-04-19,465.0199890136719,"ADBE"
2024-04-22,466.8900146484375,"ADBE"
2024-04-23,472.8999938964844,"ADBE"
2024-04-24,477.1199951171875,"ADBE"
2024-04-25,473.44000244140625,"ADBE"
2024-04-26,477.55999755859375,"ADBE"
2024-04-29,473.07000732421875,"ADBE"
2024-04-30,462.8299865722656,"ADBE"
2024-05-01,469.3900146484375,"ADBE"
2024-05-02,476.57000732421875,"ADBE"
2024-05-03,486.17999267578125,"ADBE"
2024-05-06,493.5899963378906,"ADBE"
2024-05-07,492.2699890136719,"ADBE"
2024-05-08,488.1000061035156,"ADBE"
2024-05-09,482.6499938964844,"ADBE"
2024-05-10,482.2900085449219,"ADBE"
2024-05-13,483.1099853515625,"ADBE"
2024-05-14,475.95001220703125,"ADBE"
2024-05-15,485.3500061035156,"ADBE"
2024-05-16,482.8800048828125,"ADBE"
2024-05-17,483.42999267578125,"ADBE"
2024-05-20,484.69000244140625,"ADBE"
2024-05-21,481.8500061035156,"ADBE"
2024-05-22,483.92999267578125,"ADBE"
2024-05-23,483.30999755859375,"ADBE"
2024-05-24,475.42999267578125,"ADBE"
2024-05-28,478.42999267578125,"ADBE"
2024-05-29,477.6000061035156,"ADBE"
2024-05-30,445.8699951171875,"ADBE"
2024-05-31,444.760009765625,"ADBE"
2024-06-03,439.0199890136719,"ADBE"
2024-06-04,448.3699951171875,"ADBE"
2024-06-05,455.79998779296875,"ADBE"
2024-06-06,458.1300048828125,"ADBE"
2024-06-07,465.42999267578125,"ADBE"
2024-06-10,459.94000244140625,"ADBE"
2024-06-11,462.69000244140625,"ADBE"
2024-06-12,459.8699951171875,"ADBE"
2024-06-13,458.739990234375,"ADBE"
2024-06-14,525.3099975585938,"ADBE"
2024-06-17,518.739990234375,"ADBE"
2024-06-18,522.25,"ADBE"
2024-06-20,522.9500122070312,"ADBE"
2024-06-21,533.4400024414062,"ADBE"
2024-06-24,524.1699829101562,"ADBE"
2024-06-25,526.8800048828125,"ADBE"
2024-06-26,528.6599731445312,"ADBE"
2024-06-27,546.760009765625,"ADBE"
2024-06-28,555.5399780273438,"ADBE"
2024-04-01,245.30999755859375,"ADP"
2024-04-02,247.66000366210938,"ADP"
2024-04-03,245.1300048828125,"ADP"
2024-04-04,241.49000549316406,"ADP"
2024-04-05,244.85000610351562,"ADP"
2024-04-08,246.63999938964844,"ADP"
2024-04-09,250.00999450683594,"ADP"
2024-04-10,245.7899932861328,"ADP"
2024-04-11,244.4199981689453,"ADP"
2024-04-12,243.85000610351562,"ADP"
2024-04-15,244.0800018310547,"ADP"
2024-04-16,244.2100067138672,"ADP"
2024-04-17,242.89999389648438,"ADP"
2024-04-18,241.99000549316406,"ADP"
2024-04-19,243.30999755859375,"ADP"
2024-04-22,246.30999755859375,"ADP"
2024-04-23,246.83999633789062,"ADP"
2024-04-24,246.61000061035156,"ADP"
2024-04-25,246.33999633789062,"ADP"
2024-04-26,243.07000732421875,"ADP"
2024-04-29,243.9499969482422,"ADP"
2024-04-30,241.88999938964844,"ADP"
2024-05-01,247.3300018310547,"ADP"
2024-05-02,242.02999877929688,"ADP"
2024-05-03,241.88999938964844,"ADP"
2024-05-06,242.74000549316406,"ADP"
2024-05-07,245.1199951171875,"ADP"
2024-05-08,242.94000244140625,"ADP"
2024-05-09,245.14999389648438,"ADP"
2024-05-10,246.86000061035156,"ADP"
2024-05-13,247.8000030517578,"ADP"
2024-05-14,245.5,"ADP"
2024-05-15,246.6199951171875,"ADP"
2024-05-16,250.05999755859375,"ADP"
2024-05-17,252.3300018310547,"ADP"
2024-05-20,251.77999877929688,"ADP"
2024-05-21,252.13999938964844,"ADP"
2024-05-22,254.02000427246094,"ADP"
2024-05-23,251.49000549316406,"ADP"
2024-05-24,248.89999389648438,"ADP"
2024-05-28,243.3000030517578,"ADP"
2024-05-29,240.08999633789062,"ADP"
2024-05-30,240.91000366210938,"ADP"
2024-05-31,244.9199981689453,"ADP"
2024-06-03,244.02000427246094,"ADP"
2024-06-04,245.6699981689453,"ADP"
2024-06-05,245.77999877929688,"ADP"
2024-06-06,247.97000122070312,"ADP"
2024-06-07,252.32000732421875,"ADP"
2024-06-10,246.8699951171875,"ADP"
2024-06-11,246.5800018310547,"ADP"
2024-06-12,246.1300048828125,"ADP"
2024-06-13,244.27000427246094,"ADP"
2024-06-14,242.6199951171875,"ADP"
2024-06-17,244.9600067138672,"ADP"
2024-06-18,244.41000366210938,"ADP"
2024-06-20,246.05999755859375,"ADP"
2024-06-21,247.97000122070312,"ADP"
2024-06-24,249.1999969482422,"ADP"
2024-06-25,248.39999389648438,"ADP"
2024-06-26,238.02000427246094,"ADP"
2024-06-27,237.3000030517578,"ADP"
2024-06-28,238.69000244140625,"ADP"
2024-04-01,85.43000030517578,"AAP"
2024-04-02,83.91999816894531,"AAP"
2024-04-03,84.16000366210938,"AAP"
2024-04-04,79.26000213623047,"AAP"
2024-04-05,77.33999633789062,"AAP"
2024-04-08,78.12999725341797,"AAP"
2024-04-09,78.45999908447266,"AAP"
2024-04-10,77.94999694824219,"AAP"
2024-04-11,74.3499984741211,"AAP"
2024-04-12,70.5,"AAP"
2024-04-15,70.08000183105469,"AAP"
2024-04-16,71.61000061035156,"AAP"
2024-04-17,74.05000305175781,"AAP"
2024-04-18,77.19999694824219,"AAP"
2024-04-19,78.69000244140625,"AAP"
2024-04-22,77.22000122070312,"AAP"
2024-04-23,78.0,"AAP"
2024-04-24,76.52999877929688,"AAP"
2024-04-25,74.70999908447266,"AAP"
2024-04-26,75.13999938964844,"AAP"
2024-04-29,75.41999816894531,"AAP"
2024-04-30,72.9800033569336,"AAP"
2024-05-01,73.02999877929688,"AAP"
2024-05-02,74.91999816894531,"AAP"
2024-05-03,76.30999755859375,"AAP"
2024-05-06,73.86000061035156,"AAP"
2024-05-07,74.51000213623047,"AAP"
2024-05-08,74.77999877929688,"AAP"
2024-05-09,75.63999938964844,"AAP"
2024-05-10,75.02999877929688,"AAP"
2024-05-13,75.30000305175781,"AAP"
2024-05-14,75.63999938964844,"AAP"
2024-05-15,75.86000061035156,"AAP"
2024-05-16,73.94999694824219,"AAP"
2024-05-17,74.55000305175781,"AAP"
2024-05-20,72.6500015258789,"AAP"
2024-05-21,70.72000122070312,"AAP"
2024-05-22,70.23999786376953,"AAP"
2024-05-23,69.41999816894531,"AAP"
2024-05-24,69.56999969482422,"AAP"
2024-05-28,70.18000030517578,"AAP"
2024-05-29,62.47999954223633,"AAP"
2024-05-30,66.95999908447266,"AAP"
2024-05-31,70.63999938964844,"AAP"
2024-06-03,67.41999816894531,"AAP"
2024-06-04,65.20999908447266,"AAP"
2024-06-05,65.2699966430664,"AAP"
2024-06-06,64.55999755859375,"AAP"
2024-06-07,64.58000183105469,"AAP"
2024-06-10,63.189998626708984,"AAP"
2024-06-11,63.7400016784668,"AAP"
2024-06-12,64.93000030517578,"AAP"
2024-06-13,63.93000030517578,"AAP"
2024-06-14,63.41999816894531,"AAP"
2024-06-17,64.16999816894531,"AAP"
2024-06-18,64.27999877929688,"AAP"
2024-06-20,66.13999938964844,"AAP"
2024-06-21,65.76000213623047,"AAP"
2024-06-24,65.30000305175781,"AAP"
2024-06-25,63.689998626708984,"AAP"
2024-06-26,61.790000915527344,"AAP"
2024-06-27,62.70000076293945,"AAP"
2024-06-28,63.33000183105469,"AAP"
2024-04-01,18.06999969482422,"AES"
2024-04-02,17.81999969482422,"AES"
2024-04-03,17.899999618530273,"AES"
2024-04-04,18.139999389648438,"AES"
2024-04-05,18.079999923706055,"AES"
2024-04-08,18.299999237060547,"AES"
2024-04-09,18.290000915527344,"AES"
2024-04-10,17.68000030517578,"AES"
2024-04-11,17.81999969482422,"AES"
2024-04-12,16.850000381469727,"AES"
2024-04-15,16.15999984741211,"AES"
2024-04-16,15.90999984741211,"AES"
2024-04-17,16.139999389648438,"AES"
2024-04-18,16.270000457763672,"AES"
2024-04-19,16.399999618530273,"AES"
2024-04-22,16.700000762939453,"AES"
2024-04-23,17.1299991607666,"AES"
2024-04-24,17.3700008392334,"AES"
2024-04-25,17.1299991607666,"AES"
2024-04-26,17.209999084472656,"AES"
2024-04-29,17.860000610351562,"AES"
2024-04-30,17.899999618530273,"AES"
2024-05-01,18.170000076293945,"AES"
2024-05-02,18.93000030517578,"AES"
2024-05-03,18.670000076293945,"AES"
2024-05-06,18.8799991607666,"AES"
2024-05-07,18.84000015258789,"AES"
2024-05-08,19.3700008392334,"AES"
2024-05-09,19.989999771118164,"AES"
2024-05-10,19.940000534057617,"AES"
2024-05-13,19.959999084472656,"AES"
2024-05-14,20.31999969482422,"AES"
2024-05-15,21.1299991607666,"AES"
2024-05-16,21.209999084472656,"AES"
2024-05-17,21.280000686645508,"AES"
2024-05-20,21.280000686645508,"AES"
2024-05-21,21.040000915527344,"AES"
2024-05-22,20.93000030517578,"AES"
2024-05-23,20.559999465942383,"AES"
2024-05-24,20.90999984741211,"AES"
2024-05-28,21.1299991607666,"AES"
2024-05-29,21.06999969482422,"AES"
2024-05-30,21.770000457763672,"AES"
2024-05-31,21.59000015258789,"AES"
2024-06-03,20.760000228881836,"AES"
2024-06-04,20.489999771118164,"AES"
2024-06-05,20.860000610351562,"AES"
2024-06-06,20.360000610351562,"AES"
2024-06-07,19.8700008392334,"AES"
2024-06-10,20.3799991607666,"AES"
2024-06-11,19.829999923706055,"AES"
2024-06-12,19.65999984741211,"AES"
2024-06-13,19.600000381469727,"AES"
2024-06-14,19.34000015258789,"AES"
2024-06-17,18.84000015258789,"AES"
2024-06-18,18.959999084472656,"AES"
2024-06-20,18.860000610351562,"AES"
2024-06-21,18.469999313354492,"AES"
2024-06-24,18.989999771118164,"AES"
2024-06-25,18.899999618530273,"AES"
2024-06-26,18.90999984741211,"AES"
2024-06-27,19.09000015258789,"AES"
2024-06-28,17.56999969482422,"AES"
2024-04-01,85.19000244140625,"AFL"
2024-04-02,84.93000030517578,"AFL"
2024-04-03,85.18000030517578,"AFL"
2024-04-04,84.36000061035156,"AFL"
2024-04-05,85.41999816894531,"AFL"
2024-04-08,85.13999938964844,"AFL"
2024-04-09,83.16999816894531,"AFL"
2024-04-10,82.91999816894531,"AFL"
2024-04-11,79.63999938964844,"AFL"
2024-04-12,80.27999877929688,"AFL"
2024-04-15,80.2699966430664,"AFL"
2024-04-16,80.43000030517578,"AFL"
2024-04-17,80.26000213623047,"AFL"
2024-04-18,80.9800033569336,"AFL"
2024-04-19,83.2300033569336,"AFL"
2024-04-22,83.5199966430664,"AFL"
2024-04-23,83.75,"AFL"
2024-04-24,84.27999877929688,"AFL"
2024-04-25,83.7300033569336,"AFL"
2024-04-26,83.61000061035156,"AFL"
2024-04-29,84.54000091552734,"AFL"
2024-04-30,83.6500015258789,"AFL"
2024-05-01,84.56999969482422,"AFL"
2024-05-02,84.04000091552734,"AFL"
2024-05-03,83.20999908447266,"AFL"
2024-05-06,84.7300033569336,"AFL"
2024-05-07,84.68000030517578,"AFL"
2024-05-08,84.83000183105469,"AFL"
2024-05-09,85.37999725341797,"AFL"
2024-05-10,86.08000183105469,"AFL"
2024-05-13,85.87000274658203,"AFL"
2024-05-14,86.30000305175781,"AFL"
2024-05-15,87.4800033569336,"AFL"
2024-05-16,87.13999938964844,"AFL"
2024-05-17,88.37000274658203,"AFL"
2024-05-20,87.69000244140625,"AFL"
2024-05-21,87.58999633789062,"AFL"
2024-05-22,87.66000366210938,"AFL"
2024-05-23,86.77999877929688,"AFL"
2024-05-24,87.69000244140625,"AFL"
2024-05-28,87.26000213623047,"AFL"
2024-05-29,87.18000030517578,"AFL"
2024-05-30,87.9800033569336,"AFL"
2024-05-31,89.87000274658203,"AFL"
2024-06-03,88.91000366210938,"AFL"
2024-06-04,88.04000091552734,"AFL"
2024-06-05,88.37999725341797,"AFL"
2024-06-06,88.3499984741211,"AFL"
2024-06-07,88.79000091552734,"AFL"
2024-06-10,88.4000015258789,"AFL"
2024-06-11,87.56999969482422,"AFL"
2024-06-12,88.19000244140625,"AFL"
2024-06-13,87.30999755859375,"AFL"
2024-06-14,87.04000091552734,"AFL"
2024-06-17,87.95999908447266,"AFL"
2024-06-18,88.98999786376953,"AFL"
2024-06-20,89.76000213623047,"AFL"
2024-06-21,89.66999816894531,"AFL"
2024-06-24,90.43000030517578,"AFL"
2024-06-25,90.01000213623047,"AFL"
2024-06-26,89.22000122070312,"AFL"
2024-06-27,89.16000366210938,"AFL"
2024-06-28,89.30999755859375,"AFL"
2024-04-01,145.55999755859375,"A"
2024-04-02,144.1699981689453,"A"
2024-04-03,143.72999572753906,"A"
2024-04-04,141.33999633789062,"A"
2024-04-05,144.1199951171875,"A"
2024-04-08,144.4600067138672,"A"
2024-04-09,147.39999389648438,"A"
2024-04-10,144.16000366210938,"A"
2024-04-11,145.0,"A"
2024-04-12,140.72999572753906,"A"
2024-04-15,140.22000122070312,"A"
2024-04-16,136.8000030517578,"A"
2024-04-17,134.5500030517578,"A"
2024-04-18,132.44000244140625,"A"
2024-04-19,132.72999572753906,"A"
2024-04-22,133.91000366210938,"A"
2024-04-23,139.1999969482422,"A"
2024-04-24,137.49000549316406,"A"
2024-04-25,136.3699951171875,"A"
2024-04-26,137.74000549316406,"A"
2024-04-29,139.58999633789062,"A"
2024-04-30,137.0399932861328,"A"
2024-05-01,138.69000244140625,"A"
2024-05-02,137.52000427246094,"A"
2024-05-03,139.4499969482422,"A"
2024-05-06,140.61000061035156,"A"
2024-05-07,141.27000427246094,"A"
2024-05-08,142.8000030517578,"A"
2024-05-09,145.13999938964844,"A"
2024-05-10,149.75999450683594,"A"
2024-05-13,147.75999450683594,"A"
2024-05-14,151.27999877929688,"A"
2024-05-15,154.0800018310547,"A"
2024-05-16,154.30999755859375,"A"
2024-05-17,154.22999572753906,"A"
2024-05-20,154.63999938964844,"A"
2024-05-21,153.6699981689453,"A"
2024-05-22,152.8699951171875,"A"
2024-05-23,150.5500030517578,"A"
2024-05-24,150.66000366210938,"A"
2024-05-28,148.2100067138672,"A"
2024-05-29,145.47999572753906,"A"
